customer_id,customer_type,lifetime_value,churn,support_tickets,retention_days
1749,Startup,1067.23,0,2,253
1750,Startup,1922.22,0,2,270
1751,Startup,2708.51,0,2,245
1752,Startup,1773.45,0,2,267
1753,Startup,1929.1,1,1,219
1754,SMB,10270.17,0,5,314
1755,Startup,1751.97,0,2,194
1756,SMB,8420.24,1,3,379
1757,Enterprise,185632.5,0,7,722
1758,Startup,1684.86,0,0,274
1759,SMB,7963.71,0,3,375
1760,SMB,9898.56,0,3,404
1761,Enterprise,154746.49,0,9,677
1762,Startup,2350.59,0,0,259
1763,Enterprise,170170.42,0,11,681
1764,Startup,1087.01,0,0,293
1765,Startup,2092.85,0,2,216
1766,Startup,1655.64,0,0,196
1767,SMB,8629.3,1,3,340
1768,Startup,1739.3,0,2,188
1769,Startup,1579.76,0,1,206
1770,Enterprise,159611.24,0,8,670
1771,Startup,2242.44,0,0,240
1772,Startup,2375.57,0,2,206
1773,SMB,8712.05,1,4,397
1774,Startup,1859.49,0,2,217
1775,SMB,6758.61,0,4,312
1776,Startup,2304.2,0,4,243
1777,Startup,2274.66,0,2,288
1778,SMB,9290.71,0,4,352
1779,Enterprise,157499.56,0,7,639
1780,Startup,337.62,1,0,227
1781,Startup,2142.43,0,2,232
1782,Startup,1654.81,0,2,264
1783,Enterprise,112713.37,0,7,626
1784,SMB,5872.45,0,2,291
1785,SMB,6287.47,1,4,328
1786,Enterprise,115029.06,0,7,773
1787,Startup,2967.66,0,3,257
1788,Startup,1986.58,0,1,206
1789,SMB,6886.29,0,3,332
1790,SMB,7014.66,0,3,384
1791,SMB,9169.49,0,6,423
1792,Startup,2266.42,0,2,226
1793,Startup,3220.75,0,1,222
1794,Startup,2086.26,0,2,313
1795,Startup,1800.45,0,1,250
1796,Startup,2645.18,0,2,211
1797,Startup,1671.26,0,0,220
1798,Startup,2225.33,0,1,236
1799,Startup,2795.45,0,1,251
1800,Startup,1908.79,0,2,220
1801,SMB,10700.77,0,6,369
1802,Startup,1932.07,0,2,165
1803,SMB,10178.7,0,5,374
1804,Startup,1880.83,0,2,210
1805,Enterprise,116706.14,0,8,744
1806,Enterprise,142740.85,0,9,611
1807,Startup,1646.35,1,2,275
1808,Enterprise,163485.61,0,8,729
1809,SMB,6155.68,0,5,339
1810,Enterprise,192226.35,0,10,724
1811,SMB,6840.68,0,5,316
1812,Enterprise,154693.04,0,9,819
1813,Startup,2542.96,0,2,240
1814,Startup,2055.64,0,2,275
1815,Startup,1406.97,0,2,261
1816,Startup,2502.3,0,2,225
1817,Startup,1705.05,0,2,235
1818,Startup,1430.72,0,1,250
1819,Enterprise,125438.92,0,12,701
1820,SMB,7986.05,1,4,367
1821,Enterprise,174179.64,0,6,731
1822,Startup,2611.93,0,2,204
1823,SMB,8000.79,0,5,295
1824,Startup,1591.3,0,1,210
1825,SMB,9425.46,0,6,355
1826,SMB,4994.21,0,5,304
1827,Startup,1466.18,0,1,210
1828,Enterprise,123010.73,0,9,763
1829,SMB,7300.95,0,2,383
1830,Startup,2390.17,0,0,204
1831,SMB,9840.4,0,4,351
1832,Startup,1700.32,0,1,312
1833,Startup,2172.19,1,1,188
1834,Enterprise,137542.59,0,8,710
1835,Enterprise,140950.76,0,10,783
1836,Startup,1674.58,0,2,242
1837,Startup,2532.44,0,0,198
1838,Startup,1728.86,0,0,285
1839,Startup,1567.72,0,3,241
1840,Startup,1576.68,0,1,183
1841,SMB,7960.22,0,3,353
1842,Startup,2498.0,0,2,242
1843,Startup,2466.62,0,1,210
1844,Enterprise,130554.63,0,9,811
1845,Startup,2064.75,0,1,194
1846,Startup,1757.69,0,2,249
1847,SMB,9805.83,1,4,340
1848,SMB,5577.3,0,6,327
1849,SMB,9956.51,0,2,406
1850,Enterprise,171304.54,0,6,693
1851,Enterprise,158099.51,0,10,708
1852,Startup,2573.44,0,2,256
1853,Startup,1424.07,0,1,209
1854,Enterprise,158932.79,0,8,788
1855,Enterprise,160187.56,0,10,778
1856,Enterprise,124401.61,0,8,832
1857,Startup,1856.92,0,0,234
1858,Enterprise,168659.93,0,9,744
1859,SMB,8662.91,0,3,423
1860,Startup,2610.62,1,1,283
1861,SMB,7153.63,0,4,429
1862,Enterprise,116990.18,0,8,711
1863,SMB,9324.66,0,4,352
1864,Startup,1895.52,0,3,248
1865,SMB,5347.34,0,5,353
1866,SMB,7468.94,0,4,365
1867,SMB,6209.54,0,5,405
1868,Enterprise,175739.5,0,8,694
1869,Enterprise,174008.23,0,11,713
1870,SMB,10542.58,0,3,369
1871,Startup,2371.91,0,2,292
1872,Enterprise,144997.55,0,10,679
1873,Startup,2079.86,0,1,232
1874,SMB,7747.78,0,4,271
1875,Startup,2641.18,0,2,253
1876,Startup,3051.84,0,2,225
1877,Enterprise,146845.52,0,6,782
1878,Startup,1603.9,0,0,252
1879,Enterprise,126948.69,0,6,730
1880,Enterprise,129656.16,0,9,672
1881,Enterprise,137405.98,0,10,753
1882,SMB,7081.34,0,5,309
1883,SMB,11009.14,0,7,414
1884,Enterprise,114928.53,0,12,702
1885,Startup,2444.99,0,3,234
1886,Enterprise,139649.33,0,8,753
1887,Startup,2461.99,0,1,225
1888,Enterprise,141333.93,0,9,754
1889,Startup,2309.32,1,0,216
1890,SMB,6672.8,0,4,437
1891,Startup,1824.4,0,4,203
1892,Startup,1843.73,0,0,256
1893,Startup,1916.77,0,2,213
1894,Enterprise,122160.07,0,7,751
1895,Startup,1701.22,0,0,259
1896,Enterprise,145868.66,0,7,680
1897,Startup,2596.25,0,1,235
1898,SMB,7746.77,0,4,412
1899,SMB,8923.05,0,3,409
1900,Startup,2072.17,0,2,223
1901,Startup,1843.79,0,2,242
1902,Startup,1843.74,0,2,226
1903,Enterprise,135362.46,0,9,656
1904,Enterprise,148391.68,0,8,773
1905,Enterprise,96812.97,0,5,646
1906,SMB,6036.77,0,1,368
1907,Startup,1647.57,0,0,233
1908,SMB,6879.18,0,1,400
1909,Startup,1399.35,0,2,280
1910,SMB,7536.19,0,3,374
1911,Startup,2689.92,0,1,231
1912,Startup,1553.25,0,1,224
1913,Enterprise,181640.76,0,8,680
1914,SMB,7544.41,0,3,323
1915,SMB,9633.12,0,6,429
1916,Enterprise,151875.31,0,6,718
1917,Startup,1425.31,0,1,245
1918,Startup,1409.86,0,2,317
1919,SMB,7386.08,0,4,367
1920,Enterprise,141326.99,0,8,616
1921,Enterprise,170870.92,0,10,737
1922,Enterprise,112052.46,0,10,683
1923,Startup,2056.93,1,1,235
1924,SMB,6148.48,0,3,359
1925,SMB,6398.7,0,4,424
1926,SMB,8769.66,0,4,393
1927,SMB,9130.01,0,5,418
1928,Enterprise,146169.34,0,9,583
1929,SMB,7686.01,0,3,407
1930,Startup,1621.07,0,2,231
1931,SMB,9237.65,0,3,330
1932,SMB,8204.8,0,4,368
1933,Startup,2766.93,0,2,219
1934,Enterprise,158170.25,0,8,696
1935,Enterprise,169764.05,0,9,731
1936,SMB,6866.38,0,5,320
1937,Startup,1852.87,0,1,225
1938,SMB,10781.14,0,6,386
1939,Enterprise,163628.9,0,8,785
1940,Enterprise,148215.58,0,9,678
1941,Startup,875.93,0,3,230
1942,Startup,2426.3,0,3,257
1943,Startup,1506.1,0,2,209
1944,Startup,2089.92,0,2,234
1945,SMB,7275.41,0,4,433
1946,Startup,2684.05,0,1,161
1947,SMB,6341.44,0,4,346
1948,Startup,2627.41,0,1,275
1949,Enterprise,169300.3,0,8,728
1950,SMB,7285.67,0,5,372
1951,Startup,2844.22,0,3,268
1952,SMB,6766.37,0,6,360
1953,Startup,2111.13,0,1,275
1954,Enterprise,119616.4,0,8,680
1955,Startup,1945.7,0,1,215
1956,Startup,1594.37,0,2,249
1957,SMB,9140.08,1,4,294
1958,Startup,2155.3,0,3,273
1959,SMB,7289.24,0,4,385
1960,Enterprise,121087.8,0,7,699
1961,SMB,5890.52,0,4,292
1962,SMB,7961.64,0,2,329
1963,Startup,2336.57,0,0,248
1964,Startup,2172.47,0,2,202
1965,Enterprise,151484.12,0,8,777
1966,Enterprise,158841.48,0,10,682
1967,SMB,7564.59,0,5,374
1968,SMB,5575.53,0,3,312
1969,Enterprise,201398.54,0,7,803
1970,Enterprise,142609.57,0,9,658
1971,Startup,2117.49,0,1,234
1972,Enterprise,154850.41,0,9,700
1973,SMB,5200.2,0,4,355
1974,Startup,1883.04,0,0,260
1975,SMB,11086.24,0,4,327
1976,SMB,8349.82,0,5,373
1977,SMB,10342.27,0,4,326
1978,Startup,1743.93,1,2,233
1979,SMB,9062.16,0,5,325
1980,Startup,1617.5,0,3,269
1981,Enterprise,118394.96,0,9,706
1982,Startup,2066.01,0,2,250
1983,Startup,2104.86,0,2,256
1984,Enterprise,100865.06,0,7,666
1985,SMB,6822.65,0,5,355
1986,Enterprise,148493.93,0,7,749
1987,SMB,7970.87,1,4,396
1988,SMB,5949.68,1,4,307
1989,Enterprise,196194.46,0,8,790
1990,SMB,7793.83,0,5,433
1991,Enterprise,165432.76,0,7,866
1992,Startup,1945.12,0,2,228
1993,Enterprise,177268.71,0,10,721
1994,Startup,1951.33,1,1,276
1995,Enterprise,131974.12,0,8,717
1996,Enterprise,177914.64,0,7,605
1997,Enterprise,169777.65,0,9,690
1998,Startup,2783.9,0,1,256
1999,SMB,7088.27,0,6,359
2000,Enterprise,154364.45,0,10,783
